Unnamed: 0,Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,New_Price,Price,brand_name,Mileage_upd,Engine_upd,Power_upd,Year_upd
5383,Hyderabad,92000,Diesel,Manual,Second,5.0,,1.1,Tata,16.1,1405.0,70.0,14
5384,Mumbai,36000,Petrol,Manual,First,5.0,7.63 Lakh,3.7,Tata,17.57,1193.0,88.7,5
5385,Delhi,24569,Diesel,Manual,First,7.0,,13.5,Mahindra,16.0,1997.0,140.0,3
5386,Mumbai,95000,Petrol,Automatic,Third,5.0,,2.85,Honda,11.7,2354.0,177.6,11
5387,Coimbatore,25811,Petrol,Manual,Second,4.0,,2.13,Tata,25.4,624.0,37.5,4
5388,Ahmedabad,65000,Diesel,Manual,First,5.0,,7.75,Hyundai,22.7,1582.0,126.2,4
5389,Chennai,100400,Diesel,Manual,First,5.0,,2.85,Tata,25.0,1396.0,69.0,2
5390,Jaipur,76414,Diesel,Manual,First,5.0,,4.95,Honda,25.8,1498.0,98.6,5
5391,Kochi,82103,Diesel,Manual,First,7.0,,6.2,Mahindra,15.1,2179.0,140.0,7
5392,Pune,98000,Diesel,Automatic,First,5.0,,17.5,BMW,18.56,1995.0,190.0,6
5393,Pune,45252,Petrol,Manual,First,5.0,6.8 Lakh,2.25,Hyundai,18.9,1197.0,81.86,9
5394,Delhi,10300,Petrol,Manual,First,5.0,,6.75,Maruti,21.4,1197.0,83.1,2
5395,Kochi,42024,Diesel,Automatic,First,5.0,,9.73,Hyundai,19.08,1582.0,126.2,3
5396,Kochi,51236,Diesel,Manual,First,7.0,10.83 Lakh,8.49,Maruti,25.47,1248.0,88.5,1
5397,Mumbai,52000,Petrol,Automatic,First,4.0,,25.0,Mini,13.6,1598.0,181.0,6
5398,Coimbatore,42894,Diesel,Manual,First,5.0,,5.59,Maruti,23.2,1248.0,73.94,4
5399,Mumbai,68000,Diesel,Automatic,First,5.0,,4.8,Skoda,15.6,1896.0,106.0,8
5400,Delhi,69000,Diesel,Manual,First,5.0,,5.45,Ford,22.7,1498.0,89.84,5
5401,Pune,10000,Petrol,Manual,First,5.0,,6.5,Hyundai,18.6,1197.0,81.83,2
5402,Chennai,16000,Petrol,Manual,First,5.0,,4.35,Honda,19.4,1198.0,86.8,4
5403,Kolkata,46992,Diesel,Manual,First,5.0,,3.75,Honda,25.8,1498.0,98.6,6
5404,Pune,170000,Diesel,Automatic,Third,5.0,,12.0,BMW,18.48,1995.0,177.0,9
5405,Delhi,58000,Diesel,Automatic,First,7.0,,32.0,Audi,12.07,2967.0,241.4,5
5406,Jaipur,50000,Diesel,Manual,Second,5.0,,4.0,Hyundai,24.0,1120.0,70.0,4
5407,Kolkata,39010,Diesel,Manual,First,5.0,,2.6,Nissan,23.08,1461.0,63.1,8
5408,Jaipur,26946,Petrol,Manual,First,5.0,,4.45,Hyundai,18.9,1197.0,82.0,3
5409,Pune,28700,Petrol,Manual,First,5.0,,2.6,Hyundai,21.1,814.0,55.2,4
5410,Chennai,60000,Petrol,Automatic,First,5.0,,16.0,Mercedes-Benz,11.74,1796.0,186.0,8
5411,Delhi,38999,Diesel,Automatic,First,5.0,,32.5,Land,12.7,2179.0,187.7,5
5412,Mumbai,39000,Diesel,Automatic,First,7.0,,13.85,Mahindra,11.18,2696.0,184.0,3
5413,Coimbatore,7784,Petrol,Manual,First,5.0,,8.76,Maruti,20.73,1373.0,91.1,1
5414,Kochi,45710,Petrol,Automatic,First,7.0,,23.68,Mercedes-Benz,11.8,3498.0,272.0,5
5415,Chennai,42000,Petrol,Automatic,First,5.0,8.13 Lakh,5.5,Maruti,22.0,1197.0,81.8,2
5416,Coimbatore,75995,Diesel,Automatic,Second,5.0,,65.81,Land,11.49,4367.0,335.3,6
5417,Kolkata,57000,Diesel,Manual,First,5.0,,4.99,Renault,19.01,1461.0,108.45,6
5418,Chennai,85350,Diesel,Manual,Second,5.0,,5.7,Hyundai,22.32,1582.0,126.32,6
5419,Coimbatore,82725,Petrol,Automatic,First,5.0,25.27 Lakh,11.99,Toyota,14.28,1798.0,138.03,3
5420,Mumbai,19000,Diesel,Automatic,Second,5.0,57.3 Lakh,29.99,BMW,21.76,1995.0,190.0,3
5421,Chennai,13900,Petrol,Manual,First,5.0,,9.5,Ford,18.88,1499.0,110.4,1
5422,Hyderabad,108000,Diesel,Manual,First,5.0,,5.5,Maruti,25.2,1248.0,74.0,5
5423,Bangalore,36000,Diesel,Automatic,First,7.0,,23.0,Hyundai,11.72,2199.0,194.3,3
5424,Hyderabad,62188,Diesel,Manual,First,5.0,,2.95,Tata,17.2,1396.0,53.5,6
5425,Kochi,58397,Diesel,Manual,First,5.0,,4.9,Hyundai,24.0,1120.0,70.0,4
5426,Chennai,85000,Petrol,Manual,Third,5.0,,1.3,Hyundai,18.9,1086.0,78.9,13
5427,Delhi,30000,Petrol,Automatic,First,5.0,5.68 Lakh,4.25,Maruti,22.5,998.0,67.0,3
5428,Kochi,29907,Diesel,Manual,First,7.0,,16.36,Mahindra,16.0,2179.0,140.0,1
5429,Kolkata,46000,Diesel,Automatic,First,5.0,,9.95,Audi,16.55,1968.0,147.51,10
5430,Bangalore,65000,Diesel,Manual,First,5.0,,5.5,Volkswagen,20.54,1598.0,103.6,7
5431,Delhi,22000,Diesel,Manual,First,5.0,11.75 Lakh,8.25,Maruti,24.3,1248.0,88.5,3
5432,Chennai,99024,Petrol,Manual,First,5.0,,0.95,Maruti,17.3,993.0,60.0,17
5433,Kochi,34952,Petrol,Manual,First,5.0,,4.01,Hyundai,19.81,1086.0,68.05,3
5434,Kochi,13913,Petrol,Manual,First,5.0,9.36 Lakh,8.2,Honda,17.5,1199.0,88.7,0
5435,Chennai,71000,Diesel,Manual,Second,5.0,,6.2,Honda,25.1,1498.0,98.6,5
5436,Chennai,97000,Diesel,Automatic,First,7.0,,16.75,Toyota,11.5,2982.0,169.0,7
5437,Delhi,21000,Diesel,Automatic,First,7.0,,16.5,Mahindra,16.0,2179.0,140.0,2
5438,Mumbai,116000,Diesel,Manual,Third,7.0,,3.75,Ford,10.9,2499.0,68.0,12
5439,Kolkata,110438,Diesel,Manual,First,5.0,,3.5,Ford,20.0,1399.0,68.05,7
5440,Coimbatore,66507,Petrol,Automatic,Second,5.0,,5.43,Honda,19.0,1199.0,88.7,2
5441,Coimbatore,54650,Diesel,Automatic,First,7.0,,30.35,Ford,10.91,3198.0,197.0,2
5442,Hyderabad,32000,Petrol,Automatic,First,5.0,,7.99,Nissan,17.97,1498.0,99.6,5
5443,Coimbatore,75378,Diesel,Manual,First,5.0,,3.59,Skoda,18.7,1896.0,66.0,8
5444,Chennai,82697,Diesel,Manual,First,5.0,,1.9,Chevrolet,25.44,936.0,57.6,7
5445,Chennai,135000,Petrol,Automatic,First,5.0,,4.7,Toyota,12.1,2362.0,164.7,10
5446,Chennai,149000,Diesel,Manual,First,5.0,,7.25,Renault,19.01,1461.0,108.45,7
5447,Kochi,26212,Diesel,Automatic,First,5.0,38.72 Lakh,24.46,Mercedes-Benz,17.9,2143.0,136.0,3
5448,Pune,23500,Petrol,Manual,Second,5.0,7.7 Lakh,3.9,Tata,17.57,1193.0,88.7,5
5449,Coimbatore,56127,Petrol,Manual,First,5.0,,5.15,Hyundai,18.5,1197.0,80.0,6
5450,Mumbai,26000,Petrol,Automatic,First,5.0,6.43 Lakh,3.65,Maruti,21.5,1197.0,81.8,4
5451,Kolkata,26000,Diesel,Manual,First,5.0,8.23 Lakh,5.0,Hyundai,25.4,1186.0,73.97,3
5452,Kolkata,42000,Petrol,Manual,First,5.0,,2.3,Honda,17.0,1497.0,118.0,10
5453,Pune,130000,Petrol,Manual,Second,5.0,,0.75,Hyundai,13.2,1495.0,94.0,18
5454,Kochi,137148,Petrol,Manual,Second,5.0,,1.85,Hyundai,13.9,1599.0,103.2,10
5455,Kolkata,114703,Petrol,Manual,First,5.0,,1.8,Ford,15.6,1196.0,70.0,9
5456,Kochi,97439,Diesel,Manual,First,5.0,,4.41,Honda,25.8,1498.0,98.6,5
5457,Chennai,40000,Petrol,Manual,First,5.0,,2.0,Maruti,18.9,998.0,67.1,13
5458,Hyderabad,81609,Diesel,Manual,First,5.0,,5.55,Maruti,17.8,1248.0,74.0,5
5459,Bangalore,28000,Diesel,Automatic,First,5.0,,31.75,Mercedes-Benz,13.0,2987.0,258.0,5
5460,Bangalore,37500,Diesel,Automatic,First,5.0,,32.0,Audi,17.68,1968.0,174.33,4
5461,Hyderabad,37000,Diesel,Automatic,First,5.0,,21.0,Mercedes-Benz,13.5,2987.0,282.0,9
5462,Ahmedabad,83000,Diesel,Manual,First,5.0,,2.75,Maruti,19.3,1248.0,73.9,9
5463,Coimbatore,79012,Petrol,Manual,First,5.0,,2.64,Toyota,13.4,1794.0,125.0,14
5464,Kochi,27395,Diesel,Manual,First,7.0,,14.19,Mahindra,15.4,2179.0,120.0,1
5465,Jaipur,35362,Petrol,Manual,First,5.0,5.44 Lakh,3.85,Maruti,22.5,998.0,67.04,2
5466,Delhi,117000,Diesel,Manual,First,7.0,,15.5,Toyota,13.0,2982.0,168.5,5
5467,Mumbai,23000,Petrol,Manual,First,5.0,,1.9,Maruti,18.2,1061.0,64.0,9
5468,Kochi,59508,Petrol,Manual,First,4.0,,1.26,Tata,25.4,624.0,37.48,5
5469,Chennai,69000,Petrol,Manual,Second,5.0,,2.4,Hyundai,18.5,1197.0,80.0,10
5470,Bangalore,58000,Diesel,Automatic,First,5.0,48.79 Lakh,11.5,BMW,22.69,1995.0,190.0,9
5471,Jaipur,88511,Diesel,Manual,First,7.0,,8.25,Mahindra,16.0,2179.0,140.0,5
5472,Pune,66000,Petrol,Manual,First,5.0,,2.75,Volkswagen,15.8,1598.0,105.0,8
5473,Delhi,65000,Petrol,Manual,Second,5.0,,1.4,Skoda,17.5,1198.0,70.0,10
5474,Coimbatore,30676,Petrol,Manual,First,4.0,,2.9,Tata,25.4,624.0,37.5,4
5475,Chennai,76000,Diesel,Manual,First,5.0,,2.4,Ford,20.0,1399.0,68.0,8
5476,Pune,23627,Petrol,Automatic,First,5.0,,4.75,Volkswagen,14.8,1598.0,105.0,6
5477,Kochi,52827,Diesel,Automatic,First,5.0,,44.76,Land,12.7,2179.0,187.7,1
5478,Kochi,64465,Diesel,Manual,First,5.0,,6.22,Honda,26.0,1498.0,98.6,4
5479,Chennai,14000,Petrol,Automatic,First,5.0,5.67 Lakh,4.5,Renault,22.5,999.0,67.0,1
5480,Mumbai,26000,Petrol,Manual,First,5.0,,4.25,Hyundai,18.9,1197.0,82.0,4
5481,Hyderabad,78203,Diesel,Automatic,First,4.0,,5.5,Chevrolet,18.1,1991.0,147.9,8
5482,Mumbai,27000,Diesel,Manual,First,5.0,,6.95,Hyundai,22.54,1396.0,88.73,2
5483,Coimbatore,31919,Petrol,Automatic,First,5.0,,4.56,Maruti,24.07,998.0,67.1,1
5484,Coimbatore,47392,Diesel,Manual,First,5.0,19.18 Lakh,13.82,Hyundai,20.5,1582.0,126.2,3
5485,Mumbai,17362,Petrol,Manual,First,5.0,,5.65,Honda,18.0,1198.0,86.7,3
5486,Kochi,49716,Diesel,Manual,First,5.0,,6.2,Hyundai,21.19,1396.0,88.73,3
5487,Delhi,48000,Petrol,Manual,First,5.0,,3.25,Maruti,23.1,998.0,67.04,5
5488,Kolkata,46000,Diesel,Automatic,First,5.0,,8.5,Audi,16.55,1968.0,147.51,10
5489,Bangalore,79000,Diesel,Manual,First,5.0,,7.25,Hyundai,24.8,1396.0,88.7,3
5490,Pune,57000,Diesel,Manual,First,5.0,,4.61,Renault,21.8,1461.0,78.0,6
5491,Delhi,29754,Petrol,Manual,First,5.0,,5.3,Volkswagen,16.2,1199.0,74.0,3
5492,Ahmedabad,50123,Diesel,Manual,First,5.0,,1.9,Tata,17.0,1405.0,70.0,7
5493,Kochi,57184,Petrol,Manual,First,5.0,,3.09,Hyundai,20.36,1197.0,78.9,7
5494,Mumbai,75000,Diesel,Automatic,Second,5.0,,9.5,BMW,16.46,2993.0,258.0,12
5495,Mumbai,26000,Diesel,Automatic,First,5.0,,12.65,Hyundai,17.01,1582.0,126.2,4
5496,Delhi,22129,Petrol,Manual,First,5.0,,4.25,Hyundai,18.9,1197.0,82.0,3
5497,Hyderabad,127887,Diesel,Manual,First,5.0,,2.95,Maruti,21.1,1248.0,73.9,8
5498,Hyderabad,92000,Diesel,Manual,First,8.0,,3.45,Mahindra,10.5,2179.0,120.0,13
5499,Hyderabad,60634,Petrol,Manual,First,5.0,,3.3,Hyundai,19.81,1086.0,68.05,8
5500,Hyderabad,90000,Diesel,Manual,First,7.0,,8.0,Tata,14.0,2179.0,138.1,5
5501,Kolkata,59000,Petrol,Manual,First,5.0,,2.71,Honda,13.5,1799.0,130.0,10
5502,Hyderabad,59293,Petrol,Manual,First,5.0,,2.7,Maruti,18.2,998.0,67.1,7
5503,Mumbai,80753,Diesel,Manual,Second,5.0,,4.5,Maruti,23.4,1248.0,74.0,7
5504,Delhi,40000,Diesel,Manual,Second,7.0,,18.75,Toyota,13.0,2982.0,168.5,4
5505,Pune,103000,Diesel,Manual,Second,5.0,,5.25,Maruti,28.4,1248.0,74.0,5
5506,Hyderabad,72389,LPG,Manual,First,5.0,,3.2,Maruti,26.2,998.0,58.2,7
5507,Pune,48000,Diesel,Manual,First,5.0,7.91 Lakh,6.0,Maruti,28.4,1248.0,73.75,2
5508,Kolkata,41000,Petrol,Manual,First,5.0,,3.14,Hyundai,18.9,1197.0,82.0,5
5509,Jaipur,26000,Petrol,Manual,First,5.0,3.96 Lakh,2.55,Renault,25.17,799.0,53.3,3
5510,Jaipur,30000,Petrol,Manual,Second,5.0,,2.3,Tata,15.64,1193.0,64.08,7
5511,Hyderabad,74624,Diesel,Manual,First,5.0,,5.65,Ford,20.0,1399.0,68.05,5
5512,Kochi,47877,Diesel,Automatic,First,5.0,,48.22,Porsche,15.15,2967.0,240.0,4
5513,Jaipur,35000,Petrol,Manual,First,5.0,4.24 Lakh,3.0,Maruti,24.07,998.0,67.1,3
5514,Ahmedabad,52123,Diesel,Manual,First,5.0,,7.5,Volkswagen,20.34,1498.0,103.2,4
5515,Bangalore,90000,Diesel,Manual,First,8.0,,2.6,Mahindra,10.5,2179.0,120.0,14
5516,Mumbai,1400,Diesel,Automatic,First,5.0,70.55 Lakh,61.25,BMW,18.56,1995.0,190.0,1
5517,Chennai,122000,Petrol,Manual,Second,5.0,,3.5,Honda,17.0,1497.0,118.0,10
5518,Kochi,21110,Petrol,Automatic,First,4.0,39.27 Lakh,28.95,Mini,17.44,1998.0,189.08,3
5519,Pune,78000,Diesel,Automatic,First,6.0,,15.0,Mitsubishi,13.5,2477.0,175.56,4
5520,Jaipur,72000,Diesel,Manual,First,5.0,,4.25,Maruti,19.3,1248.0,73.9,7
5521,Hyderabad,48000,Petrol,Automatic,First,4.0,,59.0,Bentley,8.6,5998.0,552.0,13
5522,Pune,43486,Diesel,Manual,First,7.0,,6.6,Maruti,20.77,1248.0,88.76,6
5523,Hyderabad,199000,Diesel,Manual,Second,7.0,,5.2,Toyota,12.8,2494.0,102.0,12
5524,Chennai,34000,Petrol,Manual,First,5.0,,10.0,Mercedes-Benz,11.7,1796.0,178.0,9
5525,Bangalore,37944,Diesel,Automatic,First,5.0,,35.0,Mercedes-Benz,14.84,2143.0,167.62,3
5526,Mumbai,30000,Diesel,Manual,First,5.0,,8.75,Ford,22.7,1498.0,89.84,2
5527,Coimbatore,64005,Petrol,Manual,First,5.0,6.41 Lakh,4.57,Toyota,17.71,1197.0,78.9,4
5528,Delhi,62000,Petrol,Manual,First,5.0,,2.5,Hyundai,20.36,1197.0,78.9,7
5529,Chennai,105000,Petrol,Manual,First,5.0,,1.75,Hyundai,18.9,999.0,78.9,14
5530,Kochi,59885,Diesel,Automatic,First,5.0,,20.11,Land,12.39,2179.0,147.51,5
5531,Hyderabad,144471,Diesel,Manual,First,8.0,,7.8,Toyota,12.8,2494.0,102.0,8
5532,Coimbatore,63991,Petrol,Manual,First,5.0,,3.61,Hyundai,18.5,1197.0,80.0,8
5533,Pune,72000,Petrol,Manual,Second,5.0,,1.11,Hyundai,17.0,1086.0,78.9,12
5534,Mumbai,34895,Petrol,Automatic,First,5.0,9.47 Lakh,4.6,Nissan,19.15,1198.0,75.94,4
5535,Ahmedabad,97003,Diesel,Automatic,First,5.0,,85.0,BMW,15.87,2993.0,308.43,4
5536,Kolkata,45000,Petrol,Automatic,First,5.0,,5.25,Honda,16.8,1497.0,118.0,4
5537,Delhi,45000,Diesel,Manual,Second,5.0,,3.3,Honda,25.8,1498.0,98.6,6
5538,Bangalore,100000,Diesel,Manual,Second,7.0,,17.75,Toyota,11.5,2982.0,171.0,6
5539,Delhi,70000,Diesel,Automatic,First,5.0,,35.0,Land,12.97,2179.0,187.7,3
5540,Coimbatore,37023,Diesel,Manual,First,5.0,,13.39,Hyundai,19.67,1582.0,126.2,3
5541,Chennai,81000,Diesel,Manual,First,5.0,,2.5,Chevrolet,25.44,936.0,56.3,7
5542,Kochi,20789,Diesel,Automatic,First,7.0,20.74 Lakh,18.36,Toyota,11.36,2755.0,171.5,2
5543,Jaipur,68310,Diesel,Manual,First,5.0,,5.95,Maruti,23.4,1248.0,74.0,4
5544,Mumbai,47250,Diesel,Manual,Second,5.0,,11.0,Hyundai,19.67,1582.0,126.2,4
5545,Delhi,47000,Diesel,Automatic,Second,5.0,1.39 Cr,64.75,Land,12.65,2993.0,255.0,5
5546,Hyderabad,128000,Diesel,Manual,First,5.0,,6.3,Honda,25.8,1498.0,98.6,2
5547,Kochi,17702,Petrol,Manual,First,5.0,,11.94,Hyundai,15.29,1591.0,121.3,2
5548,Mumbai,34987,Petrol,Automatic,First,5.0,,5.95,Volkswagen,18.19,1197.0,103.5,5
5549,Ahmedabad,37000,Diesel,Manual,First,5.0,,11.0,Honda,26.0,1498.0,98.6,2
5550,Coimbatore,38271,Petrol,Manual,First,5.0,,12.53,Hyundai,15.29,1591.0,121.3,2
5551,Bangalore,32510,Diesel,Manual,Second,5.0,,3.75,Ford,20.0,1399.0,68.0,7
5552,Pune,88000,Diesel,Automatic,First,5.0,,27.0,BMW,14.69,2993.0,258.0,5
5553,Pune,116000,Diesel,Manual,First,6.0,,9.95,Mitsubishi,10.5,2835.0,107.2,7
5554,Jaipur,156000,Diesel,Manual,First,5.0,,4.2,Renault,19.87,1461.0,83.8,6
5555,Delhi,75319,Petrol,Manual,Second,5.0,,2.0,Maruti,21.1,1197.0,85.8,9
5556,Kolkata,28000,Petrol,Manual,First,5.0,,3.25,Hyundai,18.9,1197.0,82.0,6
5557,Bangalore,16500,Diesel,Automatic,First,5.0,,34.0,Mercedes-Benz,17.9,2143.0,136.0,2
5558,Coimbatore,75637,Diesel,Automatic,First,5.0,71.82 Lakh,30.37,BMW,22.48,1995.0,190.0,3
5559,Kochi,32854,Petrol,Automatic,First,5.0,,12.6,Hyundai,13.0,1591.0,121.3,1
5560,Kochi,6568,Petrol,Manual,First,5.0,4.78 Lakh,5.09,Renault,25.17,799.0,53.3,0
5561,Bangalore,30000,Diesel,Automatic,First,5.0,,24.5,Audi,14.94,2967.0,241.4,5
5562,Kochi,17804,Diesel,Manual,Second,5.0,,7.97,Maruti,28.09,1248.0,88.5,1
5563,Delhi,69768,Petrol,Manual,First,5.0,,2.9,Honda,16.0,1198.0,90.0,8
5564,Kochi,62404,Diesel,Automatic,First,5.0,54.43 Lakh,21.33,BMW,22.69,1995.0,190.0,3
5565,Bangalore,97000,Diesel,Automatic,Second,5.0,,6.5,Hyundai,19.08,1582.0,126.32,7
5566,Coimbatore,55687,Diesel,Manual,First,5.0,,12.15,Hyundai,21.38,1396.0,88.7,3
5567,Kolkata,17000,Petrol,Manual,First,5.0,,4.25,Volkswagen,15.04,1598.0,103.2,5
5568,Coimbatore,34232,Diesel,Automatic,First,5.0,55.07 Lakh,35.84,BMW,21.76,1995.0,190.0,2
5569,Chennai,135000,Petrol,Automatic,Third,5.0,33.51 Lakh,3.0,Honda,14.4,1997.0,152.0,15
5570,Chennai,80000,Diesel,Manual,First,5.0,15.94 Lakh,6.75,Renault,19.72,1461.0,108.45,7
5571,Bangalore,31045,Petrol,Manual,Second,5.0,,5.65,Hyundai,18.6,1197.0,81.83,5
5572,Pune,58000,Diesel,Automatic,Second,5.0,,7.5,Volkswagen,16.96,1968.0,138.03,6
5573,Kochi,35480,Diesel,Manual,First,5.0,,13.34,Hyundai,19.67,1582.0,126.2,1
5574,Hyderabad,62287,Diesel,Manual,First,5.0,,7.9,Maruti,28.09,1248.0,88.5,3
5575,Coimbatore,46162,Diesel,Manual,First,5.0,,6.98,Hyundai,22.54,1396.0,88.73,4
5576,Mumbai,9200,Petrol,Manual,First,5.0,,5.75,Hyundai,17.01,1591.0,121.3,5
5577,Kolkata,55339,Diesel,Manual,First,5.0,,2.65,Volkswagen,22.07,1199.0,73.9,7
5578,Kolkata,55476,Diesel,Manual,First,5.0,,2.49,Volkswagen,22.07,1199.0,73.9,8
5579,Pune,68553,Petrol,Manual,Second,5.0,,1.5,Maruti,15.0,1586.0,104.68,12
5580,Kochi,67376,Diesel,Manual,First,7.0,,6.5,Honda,24.5,1498.0,98.6,3
5581,Hyderabad,42000,Diesel,Manual,First,5.0,,8.0,Renault,19.64,1461.0,108.45,6
5582,Coimbatore,28069,Diesel,Automatic,First,7.0,34.45 Lakh,30.85,Toyota,12.9,2755.0,174.5,0
5583,Kochi,93144,Diesel,Automatic,First,5.0,,17.15,Volvo,14.7,1984.0,181.0,5
5584,Hyderabad,24300,Petrol,Automatic,First,5.0,,4.55,Maruti,23.1,998.0,67.04,5
5585,Hyderabad,47883,Diesel,Manual,Second,5.0,,7.4,Maruti,26.21,1248.0,88.5,4
5586,Kochi,12467,Diesel,Automatic,First,5.0,,25.64,Audi,12.8,1968.0,167.6,6
5587,Kolkata,56683,Diesel,Automatic,Second,5.0,,13.5,BMW,17.05,1995.0,184.0,6
5588,Bangalore,38000,Petrol,Manual,First,5.0,,3.55,Ford,15.6,1196.0,70.0,6
5589,Ahmedabad,35000,Diesel,Manual,First,5.0,,15.0,Hyundai,22.7,1582.0,126.2,1
5590,Pune,80000,Petrol,Manual,Second,5.0,,1.95,Hyundai,13.9,1599.0,103.2,12
5591,Pune,125000,Petrol,Manual,Second,5.0,,2.3,Honda,13.5,1799.0,130.0,13
5592,Chennai,123000,Diesel,Manual,Second,7.0,,15.0,Toyota,12.55,2982.0,168.5,6
5593,Chennai,70000,Petrol,Manual,First,5.0,,3.15,Hyundai,20.36,1197.0,78.9,7
5594,Hyderabad,87982,Diesel,Manual,First,5.0,,5.0,Nissan,21.64,1461.0,84.8,7
5595,Jaipur,40714,Diesel,Automatic,Second,5.0,,24.75,BMW,18.12,1995.0,190.0,6
5596,Pune,83000,Diesel,Manual,Second,5.0,,2.6,Chevrolet,16.52,1991.0,123.7,11
5597,Ahmedabad,86000,Petrol,Manual,First,5.0,,3.75,Hyundai,20.36,1197.0,78.9,8
5598,Ahmedabad,60002,Diesel,Manual,Second,5.0,,4.85,Skoda,17.5,1896.0,106.0,10
5599,Jaipur,60000,Diesel,Automatic,First,5.0,,27.0,Mercedes-Benz,10.0,2148.0,170.0,6
5600,Kolkata,84677,Diesel,Manual,First,5.0,,3.0,Honda,25.8,1498.0,98.6,5
5601,Delhi,23000,Diesel,Automatic,First,5.0,,28.75,BMW,20.68,1995.0,190.0,2
5602,Hyderabad,81424,Diesel,Manual,First,8.0,,14.49,Toyota,12.99,2494.0,100.6,3
5603,Delhi,36400,Diesel,Automatic,First,4.0,,72.0,Porsche,7.5,4806.0,394.3,6
5604,Chennai,70000,Diesel,Manual,Second,5.0,11.48 Lakh,4.0,Nissan,22.71,1461.0,84.8,7
5605,Delhi,40000,Diesel,Manual,Second,5.0,,4.5,Maruti,26.59,1248.0,74.0,4
5606,Mumbai,600,Petrol,Automatic,First,5.0,6.8 Lakh,6.25,Maruti,21.5,1197.0,81.8,0
5607,Pune,65320,Diesel,Automatic,Second,5.0,,11.5,Volkswagen,16.96,1968.0,138.03,4
5608,Pune,79000,Petrol,Manual,Third,5.0,,3.1,Honda,9.8,2354.0,180.0,10
5609,Mumbai,5000,Petrol,Manual,First,5.0,,10.11,Honda,17.8,1497.0,117.3,1
5610,Coimbatore,6028,Petrol,Manual,First,5.0,,11.54,Hyundai,17.01,1591.0,121.3,0
5611,Delhi,86000,Petrol,Manual,Second,5.0,,1.0,Maruti,18.9,998.0,67.1,13
5612,Kolkata,160000,Diesel,Manual,Second,5.0,,2.5,Maruti,23.4,1248.0,74.0,6
5613,Kochi,59967,Petrol,Automatic,First,5.0,,18.0,Audi,9.74,1984.0,208.0,8
5614,Coimbatore,43127,Diesel,Manual,First,5.0,,6.85,Toyota,23.59,1364.0,67.04,1
5615,Kochi,65727,Petrol,Manual,First,5.0,,2.97,Hyundai,19.81,1086.0,68.05,7
5616,Pune,70000,Petrol,Manual,First,5.0,,4.75,Hyundai,17.01,1591.0,121.3,6
5617,Coimbatore,39861,Diesel,Manual,First,5.0,,7.38,Volkswagen,20.14,1498.0,88.8,1
5618,Delhi,16485,Diesel,Automatic,First,5.0,,42.75,BMW,22.48,1995.0,187.74,2
5619,Bangalore,77332,Diesel,Manual,Second,5.0,,3.65,Hyundai,23.0,1396.0,90.0,9
5620,Kochi,17489,Petrol,Automatic,First,5.0,,5.99,Hyundai,18.9,1197.0,82.0,2
5621,Pune,125000,Diesel,Automatic,First,7.0,,13.5,Toyota,11.5,2982.0,169.0,7
5622,Chennai,35129,Petrol,Automatic,First,5.0,,7.0,Maruti,21.4,1197.0,83.1,3
5623,Hyderabad,22982,Petrol,Automatic,First,5.0,,10.95,Hyundai,13.0,1591.0,121.3,3
5624,Pune,54500,Petrol,Manual,Third,5.0,,2.95,Hyundai,20.36,1197.0,78.9,6
5625,Ahmedabad,16235,Diesel,Manual,First,5.0,7.15 Lakh,5.5,Tata,24.7,1047.0,69.0,2
5626,Kochi,73641,Petrol,Automatic,First,5.0,33.36 Lakh,17.08,Skoda,14.67,1798.0,177.46,2
5627,Hyderabad,59572,Diesel,Manual,First,5.0,,6.85,Maruti,26.59,1248.0,74.0,4
5628,Jaipur,112827,Petrol,Automatic,First,5.0,,10.5,Honda,13.1,1997.0,141.1,5
5629,Hyderabad,118000,Diesel,Manual,First,8.0,,8.75,Toyota,12.8,2494.0,102.0,9
5630,Kolkata,60000,Petrol,Manual,First,5.0,,2.7,Honda,17.0,1497.0,118.0,9
5631,Mumbai,75059,Petrol,Automatic,First,5.0,13.7 Lakh,4.25,Hyundai,17.0,1591.0,121.3,7
5632,Pune,3000,Diesel,Manual,First,5.0,10.63 Lakh,7.9,Toyota,23.59,1364.0,67.04,1
5633,Delhi,78000,Petrol,Automatic,Second,5.0,,4.5,Skoda,13.7,1798.0,157.75,8
5634,Kolkata,47000,Diesel,Manual,First,5.0,,4.0,Nissan,21.64,1461.0,84.8,7
5635,Delhi,42000,Petrol,Manual,First,5.0,,4.75,Honda,17.0,1497.0,118.0,7
5636,Kolkata,6820,Diesel,Manual,First,5.0,,7.65,Hyundai,22.54,1396.0,88.76,1
5637,Kochi,55176,Petrol,Manual,Second,5.0,,3.47,Chevrolet,17.4,1599.0,104.0,6
5638,Kochi,39854,Petrol,Manual,First,5.0,,5.64,Honda,18.0,1198.0,86.7,3
5639,Kolkata,24000,Petrol,Manual,First,5.0,,2.95,Volkswagen,16.47,1198.0,73.9,6
5640,Jaipur,55000,Diesel,Manual,First,5.0,,5.65,Maruti,22.9,1248.0,74.0,3
5641,Kochi,45840,Diesel,Automatic,First,7.0,,8.41,Ford,11.4,2953.0,153.86,7
